subject	predicate	object	relation_source
CATH:4.10.780.10	biolink:close_match	InterPro:IPR037112	residue-identity+interpro-member|UniProtKB:P52647|n=1
CATH:1.10.8.210	biolink:close_match	InterPro:IPR037115	residue-identity+interpro-member|UniProtKB:P0AEA8|n=1
CATH:2.10.240.10	biolink:close_match	InterPro:IPR037117	residue-identity+interpro-member|UniProtKB:P25983,UniProtKB:Q58841|n=2
CATH:1.10.287.380	biolink:close_match	InterPro:IPR037118	residue-identity+interpro-member|UniProtKB:P07118,UniProtKB:P43672,UniProtKB:Q05873|n=3
CATH:3.20.180.10	biolink:close_match	InterPro:IPR037119	residue-identity+interpro-member|UniProtKB:Q0WMN5,UniProtKB:Q8LDU1,UniProtKB:Q9LU39|n=3
CATH:1.10.640.10	biolink:close_match	InterPro:IPR037120	residue-identity+interpro-member|UniProtKB:P05164,UniProtKB:Q9C9U3,UniProtKB:Q9SGH6|n=3
CATH:2.170.120.20	biolink:close_match	InterPro:IPR037121	residue-identity+interpro-member|UniProtKB:P14194|n=1
CATH:2.20.60.10	biolink:close_match	InterPro:IPR037122	residue-identity+interpro-member|UniProtKB:P12025,UniProtKB:P21741,UniProtKB:P63089|n=3
CATH:3.90.600.10	biolink:close_match	InterPro:IPR037123	residue-identity+interpro-member|UniProtKB:P15640,UniProtKB:P22102,UniProtKB:Q58347|n=3
CATH:2.30.33.40	biolink:close_match	InterPro:IPR037124	residue-identity+interpro-member|UniProtKB:O65282,UniProtKB:O80504,UniProtKB:Q9M1C2|n=3
CATH:2.60.40.1620	biolink:close_match	InterPro:IPR037125	residue-identity+interpro-member|UniProtKB:P46122|n=1
CATH:3.90.640.20	biolink:close_match	InterPro:IPR037126	residue-identity+interpro-member|UniProtKB:O05403,UniProtKB:O34798|n=2
CATH:3.90.530.10	biolink:close_match	InterPro:IPR037129	residue-identity+interpro-member|UniProtKB:Q5IRJ6,UniProtKB:Q64267,UniProtKB:Q6PML9|n=3
CATH:4.10.650.10	biolink:close_match	InterPro:IPR037130	residue-identity+interpro-member|UniProtKB:P0CX80,UniProtKB:P0CX81|n=2
CATH:1.10.10.500	biolink:close_match	InterPro:IPR037131	residue-identity+interpro-member|UniProtKB:P29617,UniProtKB:P48437,UniProtKB:Q92786|n=3
CATH:3.10.620.10	biolink:close_match	InterPro:IPR037132	residue-identity+interpro-member|UniProtKB:O22944,UniProtKB:Q80WB5,UniProtKB:Q96HA8|n=3
CATH:1.10.166.10	biolink:close_match	InterPro:IPR037133	residue-identity+interpro-member|UniProtKB:P0A9D8|n=1
CATH:3.40.800.20	biolink:close_match	InterPro:IPR037138	residue-identity+interpro-member|UniProtKB:O09106,UniProtKB:O22446,UniProtKB:O88895|n=3
CATH:1.10.750.10	biolink:close_match	InterPro:IPR037139	residue-identity+interpro-member|UniProtKB:P40337,UniProtKB:P40338|n=2
CATH:2.60.40.780	biolink:close_match	InterPro:IPR037140	residue-identity+interpro-member|UniProtKB:P40337,UniProtKB:P40338,UniProtKB:Q9V3C1|n=3
CATH:2.60.40.1390	biolink:close_match	InterPro:IPR037141	residue-identity+interpro-member|UniProtKB:D9PTN5,UniProtKB:P38830,UniProtKB:Q3UR85|n=3
CATH:3.90.470.20	biolink:close_match	InterPro:IPR037143	residue-identity+interpro-member|UniProtKB:P0ADM8,UniProtKB:P37623,UniProtKB:P39135|n=3
CATH:1.25.50.10	biolink:close_match	InterPro:IPR037144	residue-identity+interpro-member|UniProtKB:O96935,UniProtKB:P04825,UniProtKB:Q8H0S9|n=3
CATH:4.10.720.10	biolink:close_match	InterPro:IPR037145	residue-identity+interpro-member|UniProtKB:O95405|n=1
CATH:2.30.170.40	biolink:close_match	InterPro:IPR037147	residue-identity+interpro-member|UniProtKB:O22795,UniProtKB:P0A7M2,UniProtKB:Q13084|n=3
CATH:4.10.480.10	biolink:close_match	InterPro:IPR037148	residue-identity+interpro-member|UniProtKB:P69739,UniProtKB:P69741|n=2
CATH:4.10.430.10	biolink:close_match	InterPro:IPR037150	residue-identity+interpro-member|UniProtKB:P0ACF8,UniProtKB:P0ACG1|n=2
CATH:2.60.120.590	biolink:close_match	InterPro:IPR037151	residue-identity+interpro-member|UniProtKB:Q8MNT9,UniProtKB:Q9D8F1,UniProtKB:Q9NXW9|n=3
CATH:3.40.50.1170	biolink:close_match	InterPro:IPR037152	residue-identity+interpro-member|UniProtKB:P00805,UniProtKB:P0A962,UniProtKB:Q60331|n=3
CATH:3.30.1850.10	biolink:close_match	InterPro:IPR037153	residue-identity+interpro-member|UniProtKB:P0ADR8|n=1
CATH:3.30.1940.10	biolink:close_match	InterPro:IPR037154	residue-identity+interpro-member|UniProtKB:O34943|n=1
CATH:1.20.1180.10	biolink:close_match	InterPro:IPR037157	residue-identity+interpro-member|UniProtKB:P0A722,UniProtKB:Q9SU91|n=2
CATH:3.90.1380.10	biolink:close_match	InterPro:IPR037158	residue-identity+interpro-member|UniProtKB:P00934,UniProtKB:Q80W22,UniProtKB:Q86YJ6|n=3
CATH:1.10.1320.10	biolink:close_match	InterPro:IPR037159	residue-identity+interpro-member|UniProtKB:O00411,UniProtKB:P13433,UniProtKB:Q9LFV6|n=3
CATH:3.30.210.10	biolink:close_match	InterPro:IPR037160	residue-identity+interpro-member|UniProtKB:P06746,UniProtKB:Q8K409,UniProtKB:Q9FNY4|n=3
CATH:1.20.5.1010	biolink:close_match	InterPro:IPR037162	residue-identity+interpro-member|UniProtKB:Q2TV84,UniProtKB:Q7Z4N2,UniProtKB:Q9HCF6|n=3
CATH:2.30.140.10	biolink:close_match	InterPro:IPR037163	residue-identity+interpro-member|UniProtKB:P09158,UniProtKB:Q94BN2,UniProtKB:Q9S7X6|n=3
CATH:2.60.410.10	biolink:close_match	InterPro:IPR037167	residue-identity+interpro-member|UniProtKB:P08506,UniProtKB:P08750,UniProtKB:P0AEB2|n=3
CATH:4.10.93.10	biolink:close_match	InterPro:IPR037169	residue-identity+interpro-member|UniProtKB:P09669,UniProtKB:Q9CPQ1|n=2
CATH:3.50.30.50	biolink:close_match	InterPro:IPR037175	residue-identity+interpro-member|UniProtKB:Q58193,UniProtKB:Q93V74,UniProtKB:Q94JT5|n=3
CATH:2.60.110.10	biolink:close_match	InterPro:IPR037176	residue-identity+interpro-member|UniProtKB:A0A1P8B554,UniProtKB:P28493,UniProtKB:P50700|n=3
CATH:3.30.740.10	biolink:close_match	InterPro:IPR037177	residue-identity+interpro-member|UniProtKB:P63167,UniProtKB:P63168,UniProtKB:Q24117|n=3
CATH:1.20.120.790	biolink:close_match	InterPro:IPR037196	residue-identity+interpro-member|UniProtKB:P07901,UniProtKB:Q18688,UniProtKB:Q58FF7|n=3
CATH:3.30.720.50	biolink:close_match	InterPro:IPR037197	residue-identity+interpro-member|UniProtKB:Q8CFF0,UniProtKB:Q9NR21|n=2
CATH:1.10.1740.70	biolink:close_match	InterPro:IPR037205	residue-identity+interpro-member|UniProtKB:P0AE63|n=1
CATH:1.20.120.1130	biolink:close_match	InterPro:IPR037206	residue-identity+interpro-member|UniProtKB:Q9D1C8,UniProtKB:Q9UK41,UniProtKB:Q9V359|n=3
CATH:1.20.1290.30	biolink:close_match	InterPro:IPR037210	residue-identity+interpro-member|UniProtKB:P64490|n=1
CATH:1.20.58.900	biolink:close_match	InterPro:IPR037213	residue-identity+interpro-member|UniProtKB:Q7L099,UniProtKB:Q92622,UniProtKB:Q9D394|n=3
CATH:2.30.30.520	biolink:close_match	InterPro:IPR037222	residue-identity+interpro-member|UniProtKB:Q60331|n=1
CATH:3.10.20.410	biolink:close_match	InterPro:IPR037224	residue-identity+interpro-member|UniProtKB:P33129,UniProtKB:P33341,UniProtKB:P42915|n=3
CATH:4.10.410.60	biolink:close_match	InterPro:IPR037229	residue-identity+interpro-member|UniProtKB:P53921,UniProtKB:Q9CQL6,UniProtKB:Q9NZE8|n=3
CATH:3.30.70.1710	biolink:close_match	InterPro:IPR037233	residue-identity+interpro-member|UniProtKB:P0ABF4,UniProtKB:P63746,UniProtKB:P76541|n=3
CATH:3.90.1150.50	biolink:close_match	InterPro:IPR037235	residue-identity+interpro-member|UniProtKB:F4JFJ3,UniProtKB:P30958,UniProtKB:P37474|n=3
CATH:1.10.357.40	biolink:close_match	InterPro:IPR037238	residue-identity+interpro-member|UniProtKB:O16327,UniProtKB:P30176,UniProtKB:P34438|n=3
CATH:6.10.140.40	biolink:close_match	InterPro:IPR037247	residue-identity+interpro-member|UniProtKB:P71066|n=1
CATH:1.20.120.1110	biolink:close_match	InterPro:IPR037249	residue-identity+interpro-member|UniProtKB:G5E8Z2,UniProtKB:O00268,UniProtKB:O61707|n=3
CATH:3.30.300.160	biolink:close_match	InterPro:IPR037257	residue-identity+interpro-member|UniProtKB:P0AFA5,UniProtKB:P45759|n=2
CATH:6.20.120.10	biolink:close_match	InterPro:IPR037261	residue-identity+interpro-member|UniProtKB:O31947|n=1
CATH:1.25.40.500	biolink:close_match	InterPro:IPR037264	residue-identity+interpro-member|UniProtKB:P38129,UniProtKB:Q15542,UniProtKB:Q8C092|n=3
CATH:6.10.250.2070	biolink:close_match	InterPro:IPR037267	residue-identity+interpro-member|UniProtKB:P56781|n=1
CATH:2.10.25.160	biolink:close_match	InterPro:IPR037277	residue-identity+interpro-member|UniProtKB:P28798,UniProtKB:P28799,UniProtKB:P43297|n=3
CATH:2.130.10.80	biolink:close_match	InterPro:IPR037293	residue-identity+interpro-member|UniProtKB:Q9FYG4|n=1
CATH:1.10.3470.10	biolink:close_match	InterPro:IPR037294	residue-identity+interpro-member|UniProtKB:O34500,UniProtKB:O34610,UniProtKB:P40410|n=3
CATH:3.30.1450.10	biolink:close_match	InterPro:IPR037873	residue-identity+interpro-member|UniProtKB:P0A937,UniProtKB:P0ADB1|n=2
CATH:2.170.210.10	biolink:close_match	InterPro:IPR038051	residue-identity+interpro-member|UniProtKB:Q3KNJ2,UniProtKB:Q924T3,UniProtKB:Q9H9Q4|n=3
CATH:1.10.1200.210	biolink:close_match	InterPro:IPR038052	residue-identity+interpro-member|UniProtKB:Q8L9X2,UniProtKB:Q94AU9|n=2
CATH:3.90.1150.30	biolink:close_match	InterPro:IPR038056	residue-identity+interpro-member|UniProtKB:P0AAT2,UniProtKB:P0AF50,UniProtKB:P37507|n=3
CATH:3.40.50.11310	biolink:close_match	InterPro:IPR038058	residue-identity+interpro-member|UniProtKB:P16686|n=1
CATH:1.10.3450.30	biolink:close_match	InterPro:IPR038060	residue-identity+interpro-member|UniProtKB:Q6P1I3,UniProtKB:Q96MD2|n=2
CATH:2.40.440.10	biolink:close_match	InterPro:IPR038063	residue-identity+interpro-member|UniProtKB:C0SP99,UniProtKB:P0AA99,UniProtKB:P54539|n=3
CATH:3.30.160.430	biolink:close_match	InterPro:IPR038066	residue-identity+interpro-member|UniProtKB:Q04477|n=1
CATH:2.30.30.870	biolink:close_match	InterPro:IPR038069	residue-identity+interpro-member|UniProtKB:P48612,UniProtKB:Q57638,UniProtKB:Q80X73|n=3
CATH:3.20.20.210	biolink:close_match	InterPro:IPR038071	residue-identity+interpro-member|UniProtKB:O50008,UniProtKB:Q58868,UniProtKB:Q9SRV5|n=3
CATH:1.10.40.60	biolink:close_match	InterPro:IPR038072	residue-identity+interpro-member|UniProtKB:P45762|n=1
CATH:3.30.720.20	biolink:close_match	InterPro:IPR038073	residue-identity+interpro-member|UniProtKB:O34588|n=1
CATH:1.10.8.570	biolink:close_match	InterPro:IPR038074	residue-identity+interpro-member|UniProtKB:O34626|n=1
CATH:1.25.60.10	biolink:close_match	InterPro:IPR038076	residue-identity+interpro-member|UniProtKB:O34442,UniProtKB:P23454|n=2
CATH:1.20.58.220	biolink:close_match	InterPro:IPR038078	residue-identity+interpro-member|UniProtKB:P0A9K7,UniProtKB:P0AF43,UniProtKB:Q58415|n=3
CATH:2.30.30.430	biolink:close_match	InterPro:IPR038080	residue-identity+interpro-member|UniProtKB:Q08429|n=1
CATH:2.60.40.2030	biolink:close_match	InterPro:IPR038081	residue-identity+interpro-member|UniProtKB:P57103,UniProtKB:Q9UPR5,UniProtKB:S4R2P9|n=3
CATH:3.10.20.330	biolink:close_match	InterPro:IPR038082	residue-identity+interpro-member|UniProtKB:O34498|n=1
CATH:3.30.450.150	biolink:close_match	InterPro:IPR038084	residue-identity+interpro-member|UniProtKB:P0AEQ1,UniProtKB:P38276|n=2
CATH:3.30.70.3250	biolink:close_match	InterPro:IPR038085	residue-identity+interpro-member|UniProtKB:P28005,UniProtKB:Q6AWV1,UniProtKB:Q969H6|n=3
CATH:1.10.10.1250	biolink:close_match	InterPro:IPR038087	residue-identity+interpro-member|UniProtKB:P12464|n=1
CATH:1.10.10.1290	biolink:close_match	InterPro:IPR038088	residue-identity+interpro-member|UniProtKB:Q8GXW1,UniProtKB:Q9LQT8,UniProtKB:Q9SLH3|n=3
CATH:1.10.10.1340	biolink:close_match	InterPro:IPR038089	residue-identity+interpro-member|UniProtKB:P38633,UniProtKB:Q9CXU1,UniProtKB:Q9Y3C7|n=3
CATH:1.10.10.1420	biolink:close_match	InterPro:IPR038090	residue-identity+interpro-member|UniProtKB:P47112,UniProtKB:Q9H211,UniProtKB:Q9SJW9|n=3
CATH:3.40.1530.30	biolink:close_match	InterPro:IPR038091	residue-identity+interpro-member|UniProtKB:P54390|n=1
CATH:1.10.10.1440	biolink:close_match	InterPro:IPR038092	residue-identity+interpro-member|UniProtKB:Q9H814,UniProtKB:Q9JJT9|n=2
CATH:2.30.29.180	biolink:close_match	InterPro:IPR038093	residue-identity+interpro-member|UniProtKB:Q86T82,UniProtKB:Q9BXU7,UniProtKB:Q9HBJ7|n=3
CATH:1.10.10.1540	biolink:close_match	InterPro:IPR038095	residue-identity+interpro-member|UniProtKB:Q8BUZ1,UniProtKB:Q8LBN7,UniProtKB:Q8N0Z2|n=3
CATH:6.10.20.40	biolink:close_match	InterPro:IPR038096	residue-identity+interpro-member|UniProtKB:P18412,UniProtKB:P30052,UniProtKB:Q19849|n=3
CATH:1.10.10.1760	biolink:close_match	InterPro:IPR038097	residue-identity+interpro-member|UniProtKB:P47964,UniProtKB:Q9LZ57,UniProtKB:Q9Y3U8|n=3
CATH:6.10.20.60	biolink:close_match	InterPro:IPR038098	residue-identity+interpro-member|UniProtKB:Q5SPL2,UniProtKB:Q96QT6|n=2
CATH:1.10.10.2010	biolink:close_match	InterPro:IPR038100	residue-identity+interpro-member|UniProtKB:O15381,UniProtKB:Q9DBY8,UniProtKB:Q9NAG4|n=3
CATH:3.40.50.12350	biolink:close_match	InterPro:IPR038102	residue-identity+interpro-member|UniProtKB:O17670,UniProtKB:P97767,UniProtKB:Q05201|n=3
CATH:3.40.50.11990	biolink:close_match	InterPro:IPR038103	residue-identity+interpro-member|UniProtKB:Q06697,UniProtKB:Q6P1J9,UniProtKB:Q8JZM7|n=3
CATH:1.10.10.2170	biolink:close_match	InterPro:IPR038104	residue-identity+interpro-member|UniProtKB:P11938,UniProtKB:Q9NYB0|n=2
CATH:2.60.40.4330	biolink:close_match	InterPro:IPR038105	residue-identity+interpro-member|UniProtKB:E9Q5G3,UniProtKB:Q02241|n=2
CATH:1.10.10.2430	biolink:close_match	InterPro:IPR038106	residue-identity+interpro-member|UniProtKB:Q6P4R8,UniProtKB:Q6PIJ4|n=2
CATH:3.40.50.11720	biolink:close_match	InterPro:IPR038107	residue-identity+interpro-member|UniProtKB:P0AC75,UniProtKB:Q8VZA5|n=2
CATH:1.10.2020.20	biolink:close_match	InterPro:IPR038108	residue-identity+interpro-member|UniProtKB:Q16186,UniProtKB:Q7K2G1,UniProtKB:Q9JKV1|n=3
CATH:3.90.1750.20	biolink:close_match	InterPro:IPR038109	residue-identity+interpro-member|UniProtKB:O32006,UniProtKB:O34574,UniProtKB:P17867|n=3
CATH:3.40.1020.10	biolink:close_match	InterPro:IPR038110	residue-identity+interpro-member|UniProtKB:P00927,UniProtKB:P04968,UniProtKB:Q9ZSS6|n=3
CATH:3.30.70.2470	biolink:close_match	InterPro:IPR038112	residue-identity+interpro-member|UniProtKB:P80560,UniProtKB:Q16849,UniProtKB:Q60673|n=3
CATH:3.30.870.30	biolink:close_match	InterPro:IPR038113	residue-identity+interpro-member|UniProtKB:Q8VDV8,UniProtKB:Q8WV92|n=2
CATH:1.10.1200.50	biolink:close_match	InterPro:IPR038114	residue-identity+interpro-member|UniProtKB:Q43307|n=1
CATH:1.10.1270.10	biolink:close_match	InterPro:IPR038116	residue-identity+interpro-member|UniProtKB:P0A881,UniProtKB:Q7BVT7|n=2
CATH:3.30.70.1740	biolink:close_match	InterPro:IPR038117	residue-identity+interpro-member|UniProtKB:O05391|n=1
CATH:3.10.20.420	biolink:close_match	InterPro:IPR038118	residue-identity+interpro-member|UniProtKB:O05391|n=1
CATH:1.10.132.30	biolink:close_match	InterPro:IPR038120	residue-identity+interpro-member|UniProtKB:P0A8T7,UniProtKB:Q25802,UniProtKB:Q58445|n=3
CATH:3.10.20.870	biolink:close_match	InterPro:IPR038122	residue-identity+interpro-member|UniProtKB:P27612,UniProtKB:P36037,UniProtKB:Q9Y263|n=3
CATH:1.10.150.490	biolink:close_match	InterPro:IPR038124	residue-identity+interpro-member|UniProtKB:P62683,UniProtKB:P62684,UniProtKB:P63128|n=3
CATH:1.10.150.510	biolink:close_match	InterPro:IPR038126	residue-identity+interpro-member|UniProtKB:O60895,UniProtKB:O60896,UniProtKB:Q9WUP0|n=3
CATH:3.40.630.100	biolink:close_match	InterPro:IPR038128	residue-identity+interpro-member|UniProtKB:O31789,UniProtKB:O31815,UniProtKB:O31913|n=3
CATH:4.10.60.30	biolink:close_match	InterPro:IPR038129	residue-identity+interpro-member|UniProtKB:P60323,UniProtKB:P60324,UniProtKB:Q80WY3|n=3
CATH:2.30.90.10	biolink:close_match	InterPro:IPR038130	residue-identity+interpro-member|UniProtKB:P12025,UniProtKB:P21741,UniProtKB:P63089|n=3
CATH:3.40.50.11880	biolink:close_match	InterPro:IPR038131	residue-identity+interpro-member|UniProtKB:P10031|n=1
CATH:1.10.150.780	biolink:close_match	InterPro:IPR038132	residue-identity+interpro-member|UniProtKB:Q920Q4,UniProtKB:Q9H269,UniProtKB:Q9H9C1|n=3
CATH:1.10.1580.20	biolink:close_match	InterPro:IPR038134	residue-identity+interpro-member|UniProtKB:P0ADP9|n=1
CATH:3.40.50.12160	biolink:close_match	InterPro:IPR038135	residue-identity+interpro-member|UniProtKB:O31778,UniProtKB:P54462,UniProtKB:Q96SZ6|n=3
CATH:3.40.50.10680	biolink:close_match	InterPro:IPR038136	residue-identity+interpro-member|UniProtKB:O06974,UniProtKB:P75767,UniProtKB:Q58653|n=3
CATH:1.10.1660.20	biolink:close_match	InterPro:IPR038137	residue-identity+interpro-member|UniProtKB:P75970|n=1
CATH:3.40.50.12640	biolink:close_match	InterPro:IPR038138	residue-identity+interpro-member|UniProtKB:Q57662|n=1
CATH:2.40.50.540	biolink:close_match	InterPro:IPR038139	residue-identity+interpro-member|UniProtKB:P40710|n=1
CATH:3.50.4.20	biolink:close_match	InterPro:IPR038141	residue-identity+interpro-member|UniProtKB:O32127|n=1
CATH:2.60.40.2360	biolink:close_match	InterPro:IPR038144	residue-identity+interpro-member|UniProtKB:P39804|n=1
CATH:1.10.1660.60	biolink:close_match	InterPro:IPR038146	residue-identity+interpro-member|UniProtKB:P76057|n=1
CATH:3.90.105.50	biolink:close_match	InterPro:IPR038148	residue-identity+interpro-member|UniProtKB:O34555|n=1
CATH:3.90.940.40	biolink:close_match	InterPro:IPR038150	residue-identity+interpro-member|UniProtKB:Q9FL87|n=1
CATH:3.90.870.20	biolink:close_match	InterPro:IPR038152	residue-identity+interpro-member|UniProtKB:Q58451,UniProtKB:Q58458|n=2
CATH:3.90.70.30	biolink:close_match	InterPro:IPR038156	residue-identity+interpro-member|UniProtKB:A5JYS0,UniProtKB:Q9S7Z3,UniProtKB:Q9ZWB7|n=3
CATH:2.30.30.90	biolink:close_match	InterPro:IPR038157	residue-identity+interpro-member|UniProtKB:P0AEL3,UniProtKB:Q57987|n=2
CATH:3.90.1520.10	biolink:close_match	InterPro:IPR038158	residue-identity+interpro-member|UniProtKB:O02298,UniProtKB:Q02153,UniProtKB:Q8INF0|n=3
CATH:2.60.40.2860	biolink:close_match	InterPro:IPR038160	residue-identity+interpro-member|UniProtKB:C6KSX0,UniProtKB:Q8ID66,UniProtKB:Q8IDN0|n=3
CATH:2.30.29.220	biolink:close_match	InterPro:IPR038167	residue-identity+interpro-member|UniProtKB:O01683,UniProtKB:P41848,UniProtKB:Q05153|n=3
CATH:1.20.140.80	biolink:close_match	InterPro:IPR038168	residue-identity+interpro-member|UniProtKB:Q08639,UniProtKB:Q14186,UniProtKB:Q22703|n=3
CATH:1.20.225.20	biolink:close_match	InterPro:IPR038169	residue-identity+interpro-member|UniProtKB:Q6PGH0,UniProtKB:Q8WUN7,UniProtKB:Q91WB7|n=3
CATH:2.60.40.3180	biolink:close_match	InterPro:IPR038173	residue-identity+interpro-member|UniProtKB:O08792,UniProtKB:P56721,UniProtKB:Q93705|n=3
CATH:2.60.40.2440	biolink:close_match	InterPro:IPR038175	residue-identity+interpro-member|UniProtKB:O95685,UniProtKB:P28006,UniProtKB:Q7TMB3|n=3
CATH:2.40.160.160	biolink:close_match	InterPro:IPR038177	residue-identity+interpro-member|UniProtKB:P36943,UniProtKB:P39165,UniProtKB:P76347|n=3
CATH:2.40.20.10	biolink:close_match	InterPro:IPR038178	residue-identity+interpro-member|UniProtKB:P00734,UniProtKB:P00747,UniProtKB:Q08048|n=3
CATH:1.20.120.1300	biolink:close_match	InterPro:IPR038182	residue-identity+interpro-member|UniProtKB:Q58125,UniProtKB:Q58194,UniProtKB:Q58734|n=3
CATH:1.20.960.50	biolink:close_match	InterPro:IPR038184	residue-identity+interpro-member|UniProtKB:Q05048,UniProtKB:Q99LC2|n=2
CATH:1.25.40.530	biolink:close_match	InterPro:IPR038185	residue-identity+interpro-member|UniProtKB:P97479,UniProtKB:Q9FHN8,UniProtKB:Q9V3Z6|n=3
CATH:2.20.70.30	biolink:close_match	InterPro:IPR038187	residue-identity+interpro-member|UniProtKB:Q02642,UniProtKB:Q13765,UniProtKB:Q18885|n=3
CATH:1.20.58.920	biolink:close_match	InterPro:IPR038188	residue-identity+interpro-member|UniProtKB:P39453|n=1
CATH:1.20.58.610	biolink:close_match	InterPro:IPR038189	residue-identity+interpro-member|UniProtKB:Q16543,UniProtKB:Q7L3B6,UniProtKB:Q9CZP7|n=3
CATH:1.10.1740.100	biolink:close_match	InterPro:IPR038190	residue-identity+interpro-member|UniProtKB:E9Q5F9,UniProtKB:P46995,UniProtKB:Q9BYW2|n=3
CATH:3.30.300.360	biolink:close_match	InterPro:IPR038191	residue-identity+interpro-member|UniProtKB:P0AB61|n=1
CATH:1.10.20.70	biolink:close_match	InterPro:IPR038192	residue-identity+interpro-member|UniProtKB:P33240,UniProtKB:P39927,UniProtKB:Q9M9G6|n=3
CATH:1.10.220.90	biolink:close_match	InterPro:IPR038193	residue-identity+interpro-member|UniProtKB:Q5BU39|n=1
CATH:6.10.90.10	biolink:close_match	InterPro:IPR038195	residue-identity+interpro-member|UniProtKB:P02656,UniProtKB:P33622|n=2
CATH:2.40.290.30	biolink:close_match	InterPro:IPR038196	residue-identity+interpro-member|UniProtKB:Q86YD1,UniProtKB:Q91VU8,UniProtKB:Q9VDR1|n=3
CATH:1.10.225.40	biolink:close_match	InterPro:IPR038198	residue-identity+interpro-member|UniProtKB:P60293|n=1
CATH:1.10.238.110	biolink:close_match	InterPro:IPR038199	residue-identity+interpro-member|UniProtKB:P23743,UniProtKB:P49619,UniProtKB:Q03603|n=3
CATH:2.30.30.170	biolink:close_match	InterPro:IPR038200	residue-identity+interpro-member|UniProtKB:O32083|n=1
CATH:3.30.30.110	biolink:close_match	InterPro:IPR038204	residue-identity+interpro-member|UniProtKB:G5EC68,UniProtKB:G5EGC4|n=2
CATH:6.20.200.10	biolink:close_match	InterPro:IPR038205	residue-identity+interpro-member|UniProtKB:Q1MX18,UniProtKB:Q3HNM7|n=2
CATH:2.40.240.130	biolink:close_match	InterPro:IPR038207	residue-identity+interpro-member|UniProtKB:O62090,UniProtKB:Q80Y83,UniProtKB:Q9V407|n=3
CATH:3.30.310.230	biolink:close_match	InterPro:IPR038208	residue-identity+interpro-member|UniProtKB:P24251|n=1
CATH:3.10.20.360	biolink:close_match	InterPro:IPR038209	residue-identity+interpro-member|UniProtKB:A1ZAU8,UniProtKB:Q80VC9,UniProtKB:Q9P1Y5|n=3
CATH:1.10.246.140	biolink:close_match	InterPro:IPR038212	residue-identity+interpro-member|UniProtKB:Q6NQ54,UniProtKB:Q9NPA8,UniProtKB:Q9VYX1|n=3
CATH:6.10.110.10	biolink:close_match	InterPro:IPR038213	residue-identity+interpro-member|UniProtKB:P09912,UniProtKB:P40305,UniProtKB:Q8R412|n=3
CATH:1.10.246.200	biolink:close_match	InterPro:IPR038214	residue-identity+interpro-member|UniProtKB:Q9C500,UniProtKB:Q9FMH6,UniProtKB:Q9LE82|n=3
CATH:1.10.260.70	biolink:close_match	InterPro:IPR038216	residue-identity+interpro-member|UniProtKB:Q01826,UniProtKB:Q60611,UniProtKB:Q8VI24|n=3
CATH:1.10.274.30	biolink:close_match	InterPro:IPR038217	residue-identity+interpro-member|UniProtKB:P50536,UniProtKB:Q15014,UniProtKB:Q9R0Q4|n=3
CATH:3.40.30.30	biolink:close_match	InterPro:IPR038218	residue-identity+interpro-member|UniProtKB:O32118|n=1
CATH:3.40.30.50	biolink:close_match	InterPro:IPR038219	residue-identity+interpro-member|UniProtKB:O60613,UniProtKB:Q8VHC3,UniProtKB:Q9ERR7|n=3
CATH:2.70.98.90	biolink:close_match	InterPro:IPR038221	residue-identity+interpro-member|UniProtKB:P25714|n=1
CATH:3.10.310.20	biolink:close_match	InterPro:IPR038222	residue-identity+interpro-member|UniProtKB:Q58025,UniProtKB:Q86TP1,UniProtKB:Q8BIW1|n=3
CATH:3.10.20.710	biolink:close_match	InterPro:IPR038224	residue-identity+interpro-member|UniProtKB:Q60611,UniProtKB:Q86MI0,UniProtKB:Q8VI24|n=3
CATH:3.10.260.40	biolink:close_match	InterPro:IPR038227	residue-identity+interpro-member|UniProtKB:Q5H9F3,UniProtKB:Q6W2J9,UniProtKB:Q8CGN4|n=3
CATH:3.40.1580.20	biolink:close_match	InterPro:IPR038228	residue-identity+interpro-member|UniProtKB:P0A8U0|n=1
CATH:3.40.1000.40	biolink:close_match	InterPro:IPR038235	residue-identity+interpro-member|UniProtKB:P40043,UniProtKB:P40188|n=2
CATH:3.30.70.2350	biolink:close_match	InterPro:IPR038236	residue-identity+interpro-member|UniProtKB:P09391|n=1
CATH:2.40.50.740	biolink:close_match	InterPro:IPR038237	residue-identity+interpro-member|UniProtKB:P54039,UniProtKB:P62701,UniProtKB:P62702|n=3
CATH:2.40.30.330	biolink:close_match	InterPro:IPR038238	residue-identity+interpro-member|UniProtKB:Q92989,UniProtKB:Q99LI9,UniProtKB:Q9SR06|n=3
CATH:2.60.120.1030	biolink:close_match	InterPro:IPR038239	residue-identity+interpro-member|UniProtKB:Q92989,UniProtKB:Q99LI9,UniProtKB:Q9SR06|n=3
CATH:3.30.1370.230	biolink:close_match	InterPro:IPR038240	residue-identity+interpro-member|UniProtKB:P38960|n=1
CATH:3.30.70.2360	biolink:close_match	InterPro:IPR038241	residue-identity+interpro-member|UniProtKB:P0AF61,UniProtKB:P64479|n=2
CATH:3.30.30.80	biolink:close_match	InterPro:IPR038247	residue-identity+interpro-member|UniProtKB:Q01620|n=1
CATH:3.30.160.380	biolink:close_match	InterPro:IPR038248	residue-identity+interpro-member|UniProtKB:P84634,UniProtKB:Q8R418,UniProtKB:Q9SP32|n=3
