protein_id	descriptor_id	status	value	unit	sequence_sha256	observation_id
UniProtKB:P41441	proteintraitsmech:B22	NOT_AVAILABLE		1	c92eb360e81d9fb48c9ea7538797f86d06461025e1c89ade7b71c15381e96fe5	ptm-observation:3690b19377b853381f091245324fc91a046c8c5890556e0069223c2ec7e4c650
UniProtKB:P53150	proteintraitsmech:B01	OK	-22.992583964840023	e	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:69465a9b2cb71094b9e93e7b1f443e7e831782d2c77a0ec0f5bde931d7f6eef8
UniProtKB:P53150	proteintraitsmech:B02	OK	4.862427294254303	pH	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:e8d52f0d50910bd56e1105e0c84533fdc3fbbb6eff9e2d808120bededb31eeff
UniProtKB:P53150	proteintraitsmech:B03	OK	0.1496437054631829	1	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:1ae79c6c64129bc82196d57f983bb6f94a851cadbbe807a81b0185bbc5718189
UniProtKB:P53150	proteintraitsmech:B04	OK	0.2042755344418052	1	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:3eb8b6d05f383d5c0f12b3288b778e80414c7205b72408271db447d607c3d6e7
UniProtKB:P53150	proteintraitsmech:B05	OK	0.35391923990498814	1	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:cd83fc5d9fcaa107a846c040e6cc0b74aad8dcac5d7ea9d86a6fad2a5d3fcaa7
UniProtKB:P53150	proteintraitsmech:B06	OK	5.760380179960472	1	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:d2d9ae8a520328c4751fb170e55d9b96e5cce7853c4bed2e193512bb40b53790
UniProtKB:P53150	proteintraitsmech:B08	OK	-0.7662707838479811	1	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:2b1e0fa0042c99d279608cd9902bed02f91a81d8d2ce023d9bb20e49e4d27d5c
UniProtKB:P53150	proteintraitsmech:B09	OK		1	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:f49821b3fb3058b449b68fd8714dff290e60c9d956b39d7d17b1a1aa913ff6a6
UniProtKB:P53150	proteintraitsmech:B10	OK		1	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:da80ade52974f45a2e838534b78ca67e3a4e3f3b1a22beb1593b43cbd50a8c3d
UniProtKB:P53150	proteintraitsmech:B13	OK		1	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:9eafd02f5e5a68b2d5cc9ce27b6284f75439cf088ee1bb8e8a81e9d6130b3224
UniProtKB:P53150	proteintraitsmech:B16	OK	4.015563135870066	bit	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:b3f4da136deded8018bc93105923897150ddb54aa1d4083963976ea649950da5
UniProtKB:P53150	proteintraitsmech:B22	NOT_AVAILABLE		1	f52ed9e2288938891cae93f6e512887c13e06b1b7a136fb8864fb3bebb504c25	ptm-observation:3b398280645c9304e7ac5dba5b1c31e6cc44b419a9ffbe22fee03e33fba51bcd
UniProtKB:Q01113	proteintraitsmech:B01	OK	-17.31358940327445	e	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:496742f3882dfc89f514f184a9efce023921d6e6fef3f45585cf769140f998d4
UniProtKB:Q01113	proteintraitsmech:B02	OK	5.265388786792755	pH	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:131b2136a3259bf015ca92bc14766b0b5fa6f93368a3ee859e9499130b9f5a61
UniProtKB:Q01113	proteintraitsmech:B03	OK	0.061420345489443376	1	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:872804bc805a8349848f0a7e1081c99ab1957abd637ead6e835b981a6e3dadff
UniProtKB:Q01113	proteintraitsmech:B04	OK	0.09596928982725528	1	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:87abc63c81880d897632fedc54030a0c4f16b91d5ed01c514716084fa20c782e
UniProtKB:Q01113	proteintraitsmech:B05	OK	0.15738963531669867	1	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:5d3dd027468e8ef9d2a3a7dd94095c0118c5befd5a9441904641a4bda25dfc36
UniProtKB:Q01113	proteintraitsmech:B06	OK	2.750902336890894	1	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:153a369dcf8ce58c56dd2e2895f63fed4cb0eb75a1dff48600f401511d9b43ed
UniProtKB:Q01113	proteintraitsmech:B08	OK	-0.16621880998080618	1	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:cb49fbf3fe9e84b35df758dc5674e8331928cc30cac5508b996b2a149a2a357f
UniProtKB:Q01113	proteintraitsmech:B09	OK		1	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:a320eae71dba5e2f10d44d4735efb80159e7d2f717b4cc0603a259cd2470c2b5
UniProtKB:Q01113	proteintraitsmech:B10	OK		1	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:f0f9dc77fa7dd131c09c3b463465fd7ce97ad1d1e114193bdf5014ed3d608cbe
UniProtKB:Q01113	proteintraitsmech:B13	OK		1	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:21dda416c5cae189593fdd384452963f1375f2654e019f5f650c01090e438d44
UniProtKB:Q01113	proteintraitsmech:B16	OK	4.114720341506667	bit	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:e499929ed408e74b7979eb9acbf75ae3e5449e57302a3c9e2e132ece72ac4dac
UniProtKB:Q01113	proteintraitsmech:B22	NOT_AVAILABLE		1	5a7a2d545058e3fc43d017ed65a44bde3eaf276eac84f959c6f0955eeb8c54bd	ptm-observation:44e1f295f3a6ecc328fe71bdf516bac5fb35f0457f0e93f09ef3968727ea57b3
UniProtKB:Q08981	proteintraitsmech:B01	OK	8.87443870672394	e	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:9e7d2155a8f5a452b280d6724eee85cfde5edf3ca6a69a209582e636368d364c
UniProtKB:Q08981	proteintraitsmech:B02	OK	9.579456150531769	pH	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:334533e6540b4fb8d183178fcfc13a2c47d025f2cf7233e11cac2e062fba52c7
UniProtKB:Q08981	proteintraitsmech:B03	OK	0.1674641148325359	1	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:deda0ac1ea9fa258b229ef2775b0b0b99a5ac6fad4bf420bd619d87ded880057
UniProtKB:Q08981	proteintraitsmech:B04	OK	0.12440191387559808	1	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:4fcf542a241d6710aea5079addb3bbae594c87b248e8ea048f886fb7293c18ba
UniProtKB:Q08981	proteintraitsmech:B05	OK	0.291866028708134	1	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:9ca72ab64a45590ea688014d457ffc69784f6ad08bc5932b29ecf30442be6724
UniProtKB:Q08981	proteintraitsmech:B06	OK	-0.01969650804018023	1	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:6a92e215e6cd737dc135dfa3811a076a7601ff88f5b1b0efd8e7ac5d315ae1f1
UniProtKB:Q08981	proteintraitsmech:B08	OK	-0.8143540669856458	1	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:fa4cc2276c6c6d768774712e65249856ab79e457eb0909bd0036df708cd3ded5
UniProtKB:Q08981	proteintraitsmech:B09	OK		1	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:5b2d3d052411e75dff2031d376736fb803d646ce7ec545f1aacdb312161da36f
UniProtKB:Q08981	proteintraitsmech:B10	OK		1	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:24e8ce60646b2c09e649c0d47f3c40fc89fdeef583a1dac1413bebe1d5359dc5
UniProtKB:Q08981	proteintraitsmech:B13	OK		1	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:c2366feb21416d5fb47d20b99ec964645d202f82063ec9f81e1d444a643c0bd7
UniProtKB:Q08981	proteintraitsmech:B16	OK	4.018151180991485	bit	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:723d368c27e2bcab5ff29a0840b10d48532daa6d86be2150f7fa29e07359b262
UniProtKB:Q08981	proteintraitsmech:B22	NOT_AVAILABLE		1	7fcd1657678b3474b5602076af6d970729077114fd912164b20e8f95b40da8a8	ptm-observation:0ef10a8fc9f7f6921a5713486412f593d3d96527e3a87843ff74cec946a0e305
UniProtKB:Q14118	proteintraitsmech:B01	OK	7.568833437071772	e	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:f3f2a6a01c0f1b6277f3a66085c88f5a08ca03765fb491530d678075bd2d79de
UniProtKB:Q14118	proteintraitsmech:B02	OK	8.708005130290985	pH	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:1b8008d7fdbcf926f43435def44fe5e447e0337b7db857dd405b907863d7f4c4
UniProtKB:Q14118	proteintraitsmech:B03	OK	0.1106145251396648	1	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:19b8c7459e463bcf69bd30fe8631577dab589e5de3a4b1f0b64b17bd24457580
UniProtKB:Q14118	proteintraitsmech:B04	OK	0.10391061452513967	1	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:7107400cc7e3e9b728e9466c6013e1d5aa7ed3da6fa546b22b9eed2ff9c709c7
UniProtKB:Q14118	proteintraitsmech:B05	OK	0.21452513966480447	1	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:f65e8126e83bd5207b79c7530f159c1b81f0144b7d7b3a3c71cfc8ad438f9c65
UniProtKB:Q14118	proteintraitsmech:B06	OK	-3.133113572590468	1	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:59b39a80aa964e301a511df94df0d2852e7c4b45ee51e175ab0d3e9549408ce6
UniProtKB:Q14118	proteintraitsmech:B08	OK	-0.3739664804469274	1	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:1b119b9b3f3f8cdf515cc672cce5e6d41a8aa8bc70cafa20c40efda899d37453
UniProtKB:Q14118	proteintraitsmech:B09	OK		1	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:36a13d314a96af209b6cd3e3dc6d0a5ca1dabafc3a16e0713a2dbc6ad8821983
UniProtKB:Q14118	proteintraitsmech:B10	OK		1	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:118e86c3c7160576221a038f458ac5eac53266770894d83a18bb2deff53b12bc
UniProtKB:Q14118	proteintraitsmech:B13	OK		1	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:62a8f6ce8aa96bee34f17051a1bae9aa0f128b286f340da517baefdee92641a1
UniProtKB:Q14118	proteintraitsmech:B16	OK	4.060716626263616	bit	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:749922bdc12c3a823e1f029512968872ee5e8582974b27142ac4fb265ccec188
UniProtKB:Q14118	proteintraitsmech:B22	NOT_AVAILABLE		1	0d8ef6ec4a29eee88c60ecff2698c34d28a4ec49710b9950732c79930b39862e	ptm-observation:e381cfb593e13944eb62384bf8dd12fe8974835a55b8e967c541ca199734636d
UniProtKB:Q39096	proteintraitsmech:B01	OK	-11.289648451234521	e	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:80f424933fa090e6821d5675f6f609419c85808db3805e9fac29a39fdeca26a6
UniProtKB:Q39096	proteintraitsmech:B02	OK	4.510953962802887	pH	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:4e6bfd0aeefb413e59ed226ca1e8d0d8a49c4e5dd0ca2851cd2488899bbbc039
UniProtKB:Q39096	proteintraitsmech:B03	OK	0.09202453987730061	1	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:9c48a4d7dbce9ab7ec68496d835b55cac95535ae3970dcb2d021ff7937379cfc
UniProtKB:Q39096	proteintraitsmech:B04	OK	0.15950920245398773	1	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:426ddf18a7a7275c61bb9ca798d5443fb86376ca5244ed1c2878cda71bf00c9c
UniProtKB:Q39096	proteintraitsmech:B05	OK	0.25153374233128833	1	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:039bd48ffff6801e7e8f812218a85f1e8a9437f71a75502458e0b4c95d1b126e
UniProtKB:Q39096	proteintraitsmech:B06	OK	-2.275447555400927	1	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:96b31fd16d976abd65b5c94cb86141b9817f725e1482c673181f6c191797d001
UniProtKB:Q39096	proteintraitsmech:B08	OK	-0.8055214723926382	1	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:c61fd4a2ad3e685c6b1e7922f01a4c110a43d3b8af99ed95561ccc22ff5ff850
UniProtKB:Q39096	proteintraitsmech:B09	OK		1	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:59bbb34b005a49d7c64d1465fc189c0ed7f6b610c928ab9b25cb6de703b79a91
UniProtKB:Q39096	proteintraitsmech:B10	OK		1	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:8ea8f3457f5e8d2b437281211667417be1673865bf36f29c6a972941b2d8f410
UniProtKB:Q39096	proteintraitsmech:B13	OK		1	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:3b60399b6ccea4f6aedb43bfb79b34ef1136037ffa2d0dc9793fbefb04c8d894
UniProtKB:Q39096	proteintraitsmech:B16	OK	4.106354911633292	bit	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:6d216fb4937168b11b0c9788505cf9bf562809c861a2eb94f4df430303451f27
UniProtKB:Q39096	proteintraitsmech:B22	NOT_AVAILABLE		1	8280bd8d58e417d31472ff74ef2421aee655b6fc43e59ddcbd4fb5879252fb70	ptm-observation:2a2a8eccdfa4263b55b0f3f6c64fecc91764bf815433113fb5b3852c8a01d053
